Ireland, Exposure to risk (period 1x10)     Last modified: 20-Nov-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1960-1969     87        18621.10     12890.88     31511.99 
1960-1969     88        14913.00      9998.50     24911.50 
1960-1969     89        11754.15      7653.92     19408.06 
1960-1969     90         9025.26      5651.08     14676.35 
1960-1969     91         6844.54      4104.27     10948.81 
1960-1969     92         5197.74      2959.71      8157.45 
1960-1969     93         3775.27      2052.24      5827.52 
1960-1969     94         2663.33      1384.94      4048.27 
1960-1969     95         1814.60       899.71      2714.31 
1960-1969     96         1177.75       549.58      1727.33 
1960-1969     97          717.13       312.72      1029.85 
1960-1969     98          420.46       173.80       594.25 
1960-1969     99          228.80        81.69       310.49 
1960-1969    100          120.80        41.16       161.96 
1960-1969    101           68.28        23.37        91.65 
1960-1969    102           37.09        14.32        51.41 
1960-1969    103           18.45        11.47        29.92 
1960-1969    104            9.43         8.87        18.29 
1960-1969    105            4.86         5.93        10.79 
1960-1969    106            2.19         3.93         6.12 
1960-1969    107            1.00         3.00         4.00 
1960-1969    108            0.48         2.47         2.95 
1960-1969    109            0.00         1.47         1.47 
1960-1969    110+           0.00         0.47         0.47 
1970-1979      0       328456.38    345820.52    674276.90 
1970-1979      1       324955.64    341581.24    666536.88 
1970-1979      2       323299.01    339932.94    663231.95 
1970-1979      3       323107.27    339721.23    662828.50 
1970-1979      4       323431.48    339908.10    663339.59 
1970-1979      5       323648.89    339680.91    663329.80 
1970-1979      6       323280.71    338912.46    662193.17 
1970-1979      7       321838.88    337235.25    659074.13 
1970-1979      8       319747.40    335135.04    654882.44 
1970-1979      9       318032.15    333248.59    651280.74 
1970-1979     10       316128.96    331010.62    647139.57 
1970-1979     11       313786.18    328313.57    642099.74 
1970-1979     12       311289.07    325201.11    636490.18 
1970-1979     13       307898.02    321186.04    629084.06 
1970-1979     14       303077.37    315988.01    619065.37 
1970-1979     15       296803.08    309701.18    606504.26 
1970-1979     16       289487.30    302227.89    591715.19 
1970-1979     17       281537.04    293953.73    575490.76 
1970-1979     18       272863.03    284888.72    557751.75 
1970-1979     19       263751.92    275481.17    539233.09 
1970-1979     20       254917.72    266104.54    521022.26 
1970-1979     21       246527.98    256892.02    503420.00 
1970-1979     22       238668.96    248259.18    486928.14 
1970-1979     23       231463.05    240415.69    471878.75 
1970-1979     24       224991.22    233439.17    458430.39 
1970-1979     25       218372.63    226351.39    444724.02 
1970-1979     26       211733.53    219290.06    431023.59 
1970-1979     27       205227.87    212445.36    417673.23 
1970-1979     28       198928.62    206179.91    405108.53 
1970-1979     29       192842.40    200393.05    393235.45 
1970-1979     30       186710.11    194520.27    381230.38 
1970-1979     31       180568.83    188483.90    369052.74 
1970-1979     32       174449.77    182218.19    356667.96 
1970-1979     33       169277.87    176554.04    345831.91 
1970-1979     34       164747.69    171684.46    336432.15 
1970-1979     35       160654.30    167519.55    328173.85 
1970-1979     36       157402.07    164145.29    321547.36 
1970-1979     37       155038.15    161593.32    316631.48 
1970-1979     38       153917.55    160222.83    314140.37 
1970-1979     39       153288.85    159459.53    312748.39 
1970-1979     40       152175.53    158014.38    310189.91 
1970-1979     41       151307.03    156589.70    307896.73 
1970-1979     42       151194.57    155791.43    306986.00 
1970-1979     43       151413.54    155169.06    306582.60 
1970-1979     44       151700.95    154533.38    306234.33 
1970-1979     45       152261.20    154161.25    306422.45 
1970-1979     46       153058.92    154214.71    307273.63 
1970-1979     47       154073.51    154678.49    308752.00 
1970-1979     48       155811.39    156057.66    311869.05 
1970-1979     49       157630.87    157652.56    315283.43 
1970-1979     50       158323.53    158075.25    316398.78 
1970-1979     51       158154.45    157647.54    315801.99 
1970-1979     52       157454.95    156767.12    314222.08 
1970-1979     53       156862.08    156378.65    313240.73 
1970-1979     54       156198.59    156049.32    312247.91 
1970-1979     55       155186.71    155104.91    310291.62 
1970-1979     56       153848.26    153763.79    307612.05 
1970-1979     57       152277.27    152412.30    304689.58 
1970-1979     58       150821.17    151299.72    302120.89 
1970-1979     59       149002.73    149885.63    298888.36 
1970-1979     60       146059.15    147234.67    293293.83 
1970-1979     61       143019.93    144249.65    287269.59 
1970-1979     62       140736.39    141465.64    282202.03 
1970-1979     63       138303.13    138060.25    276363.38 
1970-1979     64       135790.64    134257.75    270048.39 
1970-1979     65       132299.81    129487.30    261787.11 
1970-1979     66       127888.08    124012.77    251900.86 
1970-1979     67       123215.55    118118.89    241334.44 
1970-1979     68       118719.15    111832.94    230552.09 
1970-1979     69       115428.05    105996.76    221424.81 
1970-1979     70       111728.67     99876.37    211605.04 
1970-1979     71       108024.45     93934.72    201959.16 
1970-1979     72       104679.94     88230.63    192910.57 
1970-1979     73       100567.01     82324.59    182891.60 
1970-1979     74        95443.91     76371.26    171815.18 
1970-1979     75        89135.01     69980.01    159115.02 
1970-1979     76        82000.23     63328.23    145328.46 
1970-1979     77        74980.62     56916.24    131896.85 
1970-1979     78        68244.95     50882.57    119127.52 
1970-1979     79        61581.21     45212.22    106793.43 
1970-1979     80        58297.91     41373.11     99671.02 
1970-1979     81        52116.47     36436.75     88553.22 
1970-1979     82        46775.94     32127.25     78903.19 
1970-1979     83        41019.57     27649.95     68669.52 
1970-1979     84        35166.32     23245.15     58411.46 
1970-1979     85        29701.24     19197.55     48898.78 
1970-1979     86        24779.84     15652.06     40431.90 
1970-1979     87        20396.66     12510.98     32907.64 
1970-1979     88        16702.72      9888.25     26590.97 
1970-1979     89        13467.32      7685.46     21152.78 
1970-1979     90        10645.07      5840.72     16485.79 
1970-1979     91         8312.87      4382.12     12694.99 
1970-1979     92         6412.43      3250.85      9663.27 
1970-1979     93         4784.68      2299.34      7084.02 
1970-1979     94         3496.47      1569.02      5065.48 
1970-1979     95         2506.61      1048.33      3554.94 
1970-1979     96         1717.56       677.06      2394.63 
1970-1979     97         1120.75       405.26      1526.01 
1970-1979     98          689.60       224.62       914.22 
1970-1979     99          366.34       109.17       475.50 
1970-1979    100          192.32        50.95       243.27 
1970-1979    101          113.04        27.92       140.97 
1970-1979    102           58.19        14.13        72.32 
1970-1979    103           25.70         7.38        33.07 
1970-1979    104           10.86         4.38        15.24 
1970-1979    105            4.47         1.91         6.39 
1970-1979    106            3.73         1.00         4.73 
1970-1979    107            2.18         0.47         2.64 
1970-1979    108            0.47         0.00         0.47 
1970-1979    109            0.00         0.00         0.00 
1970-1979    110+           0.00         0.00         0.00 
1980-1989      0       311929.66    329955.29    641884.95 
1980-1989      1       319259.32    336793.85    656053.17 
1980-1989      2       324387.72    341873.83    666261.55 
1980-1989      3       327771.69    345429.39    673201.08 
1980-1989      4       330896.24    348800.95    679697.19 
1980-1989      5       334187.15    352239.40    686426.55 
1980-1989      6       337122.13    355121.81    692243.95 
1980-1989      7       339120.52    357165.47    696286.00 
1980-1989      8       339957.78    357925.84    697883.62 
1980-1989      9       339550.72    357247.17    696797.90 
1980-1989     10       338499.42    355836.48    694335.90 
1980-1989     11       337237.76    354714.10    691951.86 
1980-1989     12       336420.30    354161.72    690582.02 
1980-1989     13       336076.03    353641.71    689717.73 
1980-1989     14       335024.30    352215.88    687240.19 
1980-1989     15       332602.54    349136.90    681739.45 
1980-1989     16       327904.99    344062.06    671967.05 
1980-1989     17       320570.27    336338.69    656908.97 
1980-1989     18       311287.47    326411.26    637698.73 
1980-1989     19       301598.24    315376.03    616974.26 
1980-1989     20       292389.61    304094.76    596484.36 
1980-1989     21       283896.19    293068.96    576965.15 
1980-1989     22       276476.44    282896.28    559372.72 
1980-1989     23       270338.48    274045.32    544383.80 
1980-1989     24       265024.64    266676.55    531701.18 
1980-1989     25       260553.42    261165.22    521718.64 
1980-1989     26       256710.86    257026.95    513737.81 
1980-1989     27       253520.47    254003.50    507523.96 
1980-1989     28       250290.04    251208.49    501498.53 
1980-1989     29       246723.06    248483.73    495206.79 
1980-1989     30       243522.62    246178.79    489701.41 
1980-1989     31       240670.00    244049.45    484719.45 
1980-1989     32       237798.16    241946.36    479744.53 
1980-1989     33       234317.58    239340.40    473657.98 
1980-1989     34       230533.44    236230.95    466764.38 
1980-1989     35       226141.96    232319.40    458461.36 
1980-1989     36       220927.25    227464.14    448391.39 
1980-1989     37       215225.10    222084.46    437309.57 
1980-1989     38       208853.95    216106.14    424960.09 
1980-1989     39       202357.00    210129.19    412486.18 
1980-1989     40       195917.54    204344.55    400262.09 
1980-1989     41       188873.35    197758.48    386631.82 
1980-1989     42       181474.29    190328.70    371802.99 
1980-1989     43       174735.82    183223.60    357959.42 
1980-1989     44       168757.33    176997.53    345754.86 
1980-1989     45       163392.24    171579.35    334971.59 
1980-1989     46       158852.90    166902.30    325755.20 
1980-1989     47       155375.44    163094.32    318469.76 
1980-1989     48       152936.00    160095.52    313031.52 
1980-1989     49       151286.06    157884.91    309170.97 
1980-1989     50       149718.11    155913.36    305631.47 
1980-1989     51       148039.71    153608.03    301647.74 
1980-1989     52       146837.83    151373.88    298211.71 
1980-1989     53       145967.05    149076.55    295043.60 
1980-1989     54       145379.70    146959.99    292339.69 
1980-1989     55       145383.79    145396.24    290780.03 
1980-1989     56       145750.43    144082.09    289832.52 
1980-1989     57       146238.52    142853.03    289091.55 
1980-1989     58       146816.81    141824.22    288641.03 
1980-1989     59       147334.83    140894.52    288229.35 
1980-1989     60       147406.76    139664.97    287071.73 
1980-1989     61       146665.25    137753.64    284418.89 
1980-1989     62       145074.46    135370.62    280445.08 
1980-1989     63       143336.35    133147.39    276483.74 
1980-1989     64       141729.97    131234.95    272964.92 
1980-1989     65       140703.39    129286.28    269989.68 
1980-1989     66       139598.77    126950.22    266548.99 
1980-1989     67       137613.46    124233.81    261847.26 
1980-1989     68       134915.90    120884.96    255800.86 
1980-1989     69       131463.78    116753.45    248217.23 
1980-1989     70       126988.04    111724.56    238712.59 
1980-1989     71       121885.37    106129.72    228015.08 
1980-1989     72       116827.88    100229.71    217057.58 
1980-1989     73       111290.79     93563.56    204854.35 
1980-1989     74       105301.28     86301.85    191603.13 
1980-1989     75        98858.87     78726.37    177585.24 
1980-1989     76        91844.59     71143.13    162987.73 
1980-1989     77        84676.48     63656.35    148332.83 
1980-1989     78        77752.30     56235.22    133987.52 
1980-1989     79        71580.68     49306.89    120887.57 
1980-1989     80        68057.35     44423.19    112480.54 
1980-1989     81        61643.56     38592.31    100235.86 
1980-1989     82        55252.77     33165.86     88418.64 
1980-1989     83        48815.79     28047.03     76862.82 
1980-1989     84        42507.13     23365.33     65872.45 
1980-1989     85        36475.25     19255.01     55730.25 
1980-1989     86        30809.02     15709.70     46518.73 
1980-1989     87        25532.74     12496.78     38029.51 
1980-1989     88        20875.46      9807.65     30683.10 
1980-1989     89        16784.20      7608.73     24392.93 
1980-1989     90        13229.94      5784.98     19014.91 
1980-1989     91        10349.89      4380.64     14730.53 
1980-1989     92         7948.66      3240.89     11189.55 
1980-1989     93         5909.58      2271.52      8181.10 
1980-1989     94         4307.83      1549.79      5857.62 
1980-1989     95         3024.69      1029.70      4054.38 
1980-1989     96         2071.43       668.16      2739.59 
1980-1989     97         1368.21       416.59      1784.80 
1980-1989     98          855.95       235.55      1091.50 
1980-1989     99          518.23       121.06       639.29 
1980-1989    100          308.40        63.51       371.91 
1980-1989    101          175.14        35.09       210.24 
1980-1989    102           97.31        16.64       113.95 
1980-1989    103           60.30         7.09        67.39 
1980-1989    104           37.25         4.49        41.74 
1980-1989    105           18.51         2.93        21.44 
1980-1989    106            7.00         1.46         8.46 
1980-1989    107            2.47         0.47         2.94 
1980-1989    108            1.47         0.00         1.47 
1980-1989    109            1.00         0.00         1.00 
1980-1989    110+           1.47         0.00         1.47 
1990-1999      0       248094.34    263736.85    511831.19 
1990-1999      1       250208.69    265647.40    515856.09 
1990-1999      2       252979.10    268065.70    521044.80 
1990-1999      3       257128.98    271792.60    528921.58 
1990-1999      4       262475.92    276764.94    539240.87 
1990-1999      5       269549.14    285451.98    555001.11 
1990-1999      6       278870.08    292757.62    571627.71 
1990-1999      7       286703.09    300929.92    587633.01 
1990-1999      8       292590.59    307581.75    600172.34 
1990-1999      9       300195.09    316739.68    616934.76 
1990-1999     10       309130.61    326373.23    635503.84 
1990-1999     11       316782.79    334846.80    651629.59 
1990-1999     12       322426.61    340925.50    663352.11 
1990-1999     13       328215.15    347050.65    675265.80 
1990-1999     14       331682.04    350606.17    682288.21 
1990-1999     15       334399.89    351293.75    685693.64 
1990-1999     16       336446.43    353444.92    689891.35 
1990-1999     17       335501.27    353322.66    688823.93 
1990-1999     18       323141.83    339108.07    662249.91 
1990-1999     19       311031.18    324388.30    635419.48 
1990-1999     20       301945.77    314556.74    616502.51 
1990-1999     21       291915.92    305219.56    597135.48 
1990-1999     22       281589.48    293813.55    575403.03 
1990-1999     23       273292.29    284738.65    558030.94 
1990-1999     24       264808.08    274410.62    539218.70 
1990-1999     25       261369.16    266198.86    527568.03 
1990-1999     26       259110.48    258581.58    517692.06 
1990-1999     27       260690.91    253619.26    514310.17 
1990-1999     28       260048.19    253147.30    513195.49 
1990-1999     29       260280.89    253363.10    513643.98 
1990-1999     30       261153.50    251806.03    512959.53 
1990-1999     31       264667.98    253048.51    517716.49 
1990-1999     32       265914.50    256718.50    522633.00 
1990-1999     33       265310.65    259733.85    525044.51 
1990-1999     34       263044.83    257762.26    520807.09 
1990-1999     35       260812.12    254832.28    515644.39 
1990-1999     36       257073.96    253199.31    510273.27 
1990-1999     37       255667.25    250324.01    505991.26 
1990-1999     38       253232.53    247287.29    500519.82 
1990-1999     39       248931.04    246932.27    495863.31 
1990-1999     40       245267.26    244883.55    490150.81 
1990-1999     41       241469.12    242464.12    483933.24 
1990-1999     42       238882.15    239615.89    478498.04 
1990-1999     43       235529.10    236997.10    472526.19 
1990-1999     44       230190.66    231829.84    462020.50 
1990-1999     45       224531.58    227217.50    451749.08 
1990-1999     46       219129.20    222798.35    441927.55 
1990-1999     47       213155.21    218548.20    431703.41 
1990-1999     48       205793.43    211680.49    417473.92 
1990-1999     49       199891.32    205864.82    405756.14 
1990-1999     50       193203.62    199410.32    392613.94 
1990-1999     51       185697.79    192890.37    378588.15 
1990-1999     52       178310.47    184990.01    363300.48 
1990-1999     53       170637.91    176831.47    347469.38 
1990-1999     54       164853.86    170062.83    334916.69 
1990-1999     55       158310.98    161881.89    320192.87 
1990-1999     56       153128.95    157633.11    310762.07 
1990-1999     57       150439.01    153705.04    304144.04 
1990-1999     58       147973.61    149807.63    297781.23 
1990-1999     59       145603.63    146971.57    292575.20 
1990-1999     60       143522.75    143612.38    287135.12 
1990-1999     61       142076.43    141035.03    283111.46 
1990-1999     62       139966.70    137118.45    277085.15 
1990-1999     63       138032.25    133131.37    271163.62 
1990-1999     64       136444.33    130703.81    267148.14 
1990-1999     65       135325.97    127012.65    262338.62 
1990-1999     66       135072.96    125148.25    260221.21 
1990-1999     67       135735.58    122835.68    258571.26 
1990-1999     68       135201.58    118835.23    254036.81 
1990-1999     69       133709.05    115600.28    249309.34 
1990-1999     70       130779.42    110286.72    241066.14 
1990-1999     71       127425.47    105862.47    233287.94 
1990-1999     72       124020.20     99526.99    223547.20 
1990-1999     73       119540.48     95270.38    214810.86 
1990-1999     74       114796.24     88883.37    203679.61 
1990-1999     75       109507.99     83265.67    192773.66 
1990-1999     76       104212.29     76639.78    180852.07 
1990-1999     77        98654.48     71168.44    169822.93 
1990-1999     78        92428.80     65297.10    157725.90 
1990-1999     79        86133.94     59051.53    145185.47 
1990-1999     80        81054.00     52985.23    134039.23 
1990-1999     81        74263.69     46686.85    120950.55 
1990-1999     82        67476.82     40650.86    108127.68 
1990-1999     83        60535.61     34724.45     95260.06 
1990-1999     84        53534.22     29099.20     82633.42 
1990-1999     85        46563.49     23962.68     70526.17 
1990-1999     86        39792.57     19316.45     59109.02 
1990-1999     87        33401.29     15294.25     48695.55 
1990-1999     88        27709.59     11964.32     39673.91 
1990-1999     89        22628.63      9205.71     31834.34 
1990-1999     90        18093.61      6949.35     25042.95 
1990-1999     91        14234.07      5139.10     19373.16 
1990-1999     92        10924.78      3690.28     14615.06 
1990-1999     93         8167.53      2618.02     10785.56 
1990-1999     94         5988.74      1850.90      7839.64 
1990-1999     95         4271.79      1256.89      5528.68 
1990-1999     96         2969.00       823.89      3792.89 
1990-1999     97         2010.51       514.25      2524.76 
1990-1999     98         1307.11       302.71      1609.81 
1990-1999     99          796.01       181.80       977.82 
1990-1999    100          472.59       110.89       583.48 
1990-1999    101          290.73        61.10       351.83 
1990-1999    102          172.20        30.69       202.89 
1990-1999    103           92.83        17.14       109.97 
1990-1999    104           44.63        11.32        55.95 
1990-1999    105           22.66         5.98        28.64 
1990-1999    106           12.45         1.64        14.09 
1990-1999    107            5.87         0.22         6.09 
1990-1999    108            2.40         0.00         2.40 
1990-1999    109            1.00         0.00         1.00 
1990-1999    110+           0.47         0.00         0.47 
2000-2009      0       305985.73    322170.84    628156.57 
2000-2009      1       294116.07    309587.03    603703.10 
2000-2009      2       287264.35    301893.25    589157.61 
2000-2009      3       284087.42    297798.89    581886.31 
2000-2009      4       283001.90    296959.16    579961.07 
2000-2009      5       281513.46    295324.29    576837.75 
2000-2009      6       277289.78    292683.36    569973.15 
2000-2009      7       275577.73    289874.00    565451.73 
2000-2009      8       272620.07    286654.10    559274.17 
2000-2009      9       273193.52    287009.90    560203.42 
2000-2009     10       272831.08    287953.83    560784.91 
2000-2009     11       273306.70    287414.82    560721.52 
2000-2009     12       274482.73    288967.43    563450.17 
2000-2009     13       276885.35    291559.92    568445.27 
2000-2009     14       281733.60    297260.36    578993.96 
2000-2009     15       285471.31    300843.52    586314.83 
2000-2009     16       290761.74    305672.46    596434.20 
2000-2009     17       296570.45    311157.70    607728.15 
2000-2009     18       300850.10    311845.66    612695.76 
2000-2009     19       307576.92    315085.05    622661.97 
2000-2009     20       323428.11    324966.71    648394.83 
2000-2009     21       333998.38    335273.68    669272.06 
2000-2009     22       344436.83    345781.08    690217.91 
2000-2009     23       348330.06    351493.69    699823.75 
2000-2009     24       354277.23    354950.74    709227.98 
2000-2009     25       353300.20    354288.50    707588.70 
2000-2009     26       350606.49    352076.76    702683.25 
2000-2009     27       348009.51    348479.88    696489.39 
2000-2009     28       344294.86    348032.88    692327.74 
2000-2009     29       339320.64    346480.16    685800.80 
2000-2009     30       336563.43    340841.45    677404.88 
