France, Civilian Population, Exposure to risk (period 1x5), 	Last modified: 31 May 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1820-1824       29           1226933.23      1050819.17      2277752.40
1820-1824       30           1186508.09      1005714.91      2192223.00
1820-1824       31           1161541.64       974843.95      2136385.58
1820-1824       32           1146011.55       952177.81      2098189.36
1820-1824       33           1141416.72       938914.10      2080330.82
1820-1824       34           1131881.66       935940.26      2067821.92
1820-1824       35           1108512.07       935738.19      2044250.26
1820-1824       36           1090827.16       939386.97      2030214.13
1820-1824       37           1071199.75       941032.40      2012232.15
1820-1824       38           1046695.18       938135.48      1984830.67
1820-1824       39           1026839.40       931032.25      1957871.66
1820-1824       40           1014199.05       922278.31      1936477.36
1820-1824       41            995103.49       906454.29      1901557.78
1820-1824       42            974017.10       888482.55      1862499.64
1820-1824       43            950898.76       868291.60      1819190.36
1820-1824       44            932006.89       844440.74      1776447.63
1820-1824       45            917220.43       817364.41      1734584.83
1820-1824       46            900236.96       788716.27      1688953.23
1820-1824       47            882791.61       760077.63      1642869.24
1820-1824       48            866094.82       732700.90      1598795.72
1820-1824       49            842887.39       707449.40      1550336.79
1820-1824       50            817262.24       687317.00      1504579.24
1820-1824       51            799011.34       673823.78      1472835.12
1820-1824       52            784078.80       663351.05      1447429.85
1820-1824       53            771592.02       654971.73      1426563.75
1820-1824       54            758288.99       649091.43      1407380.42
1820-1824       55            741676.12       643183.57      1384859.69
1820-1824       56            722289.05       634733.64      1357022.69
1820-1824       57            701404.18       624433.69      1325837.86
1820-1824       58            678137.33       611629.40      1289766.72
1820-1824       59            654645.79       596196.04      1250841.82
1820-1824       60            633029.88       580334.30      1213364.18
1820-1824       61            608205.07       561131.38      1169336.45
1820-1824       62            581979.76       540669.88      1122649.64
1820-1824       63            554612.65       519022.04      1073634.69
1820-1824       64            528028.42       496386.48      1024414.90
1820-1824       65            503878.09       474282.21       978160.30
1820-1824       66            477317.25       448674.62       925991.87
1820-1824       67            451405.87       422393.09       873798.96
1820-1824       68            426165.99       395641.94       821807.93
1820-1824       69            399519.30       368408.16       767927.46
1820-1824       70            369399.73       339869.49       709269.22
1820-1824       71            336677.12       309810.22       646487.34
1820-1824       72            303443.44       280078.20       583521.63
1820-1824       73            270808.53       251553.30       522361.83
1820-1824       74            240211.20       224481.70       464692.90
1820-1824       75            211522.65       197946.15       409468.80
1820-1824       76            185515.39       174040.04       359555.43
1820-1824       77            162227.94       152263.86       314491.81
1820-1824       78            141092.67       132195.37       273288.04
1820-1824       79            121735.75       112956.97       234692.71
1820-1824       80            100539.79        94057.51       194597.30
1820-1824       81             84668.12        79227.36       163895.48
1820-1824       82             70177.42        65688.44       135865.86
1820-1824       83             57208.27        53578.37       110786.64
1820-1824       84             45959.10        43074.20        89033.30
1820-1824       85             36589.18        34294.12        70883.30
1820-1824       86             29119.92        27270.43        56390.35
1820-1824       87             23250.78        21729.66        44980.44
1820-1824       88             18647.17        17360.56        36007.73
1820-1824       89             14981.32        13871.84        28853.16
1820-1824       90             11942.26        11004.92        22947.17
1820-1824       91              9368.36         8621.45        17989.81
1820-1824       92              7185.96         6639.74        13825.70
1820-1824       93              5379.38         5031.34        10410.72
1820-1824       94              3921.10         3748.58         7669.68
1820-1824       95              2768.48         2723.80         5492.28
1820-1824       96              1901.43         1924.00         3825.43
1820-1824       97              1265.21         1304.96         2570.17
1820-1824       98               803.84          836.07         1639.92
1820-1824       99               475.77          489.99          965.76
1820-1824      100               275.01          280.06          555.07
1820-1824      101               173.41          179.97          353.38
1820-1824      102               106.33          112.61          218.95
1820-1824      103                63.27           68.04          131.31
1820-1824      104                35.83           39.65           75.48
1820-1824      105                18.77           21.91           40.67
1820-1824      106                 8.51           10.88           19.38
1820-1824      107                 2.93            4.31            7.24
1820-1824      108                 0.39            1.11            1.50
1820-1824      109                 0.00            0.14            0.14
1820-1824      110+                0.00            0.00            0.00
1825-1829        0           2174884.81      2273171.92      4448056.73
1825-1829        1           1940936.77      1992846.52      3933783.29
1825-1829        2           1838025.94      1885815.20      3723841.14
1825-1829        3           1761230.53      1807775.65      3569006.18
1825-1829        4           1713067.07      1754458.23      3467525.30
1825-1829        5           1681040.09      1710423.02      3391463.11
1825-1829        6           1659068.45      1681698.96      3340767.41
1825-1829        7           1639143.92      1656774.40      3295918.33
1825-1829        8           1621615.34      1635894.57      3257509.91
1825-1829        9           1595897.76      1617504.74      3213402.49
1825-1829       10           1561255.95      1600757.77      3162013.72
1825-1829       11           1527616.17      1582441.25      3110057.42
1825-1829       12           1497082.10      1564639.33      3061721.43
1825-1829       13           1469272.43      1547222.79      3016495.22
1825-1829       14           1447806.11      1529033.57      2976839.68
1825-1829       15           1431521.57      1511005.88      2942527.45
1825-1829       16           1418317.10      1494788.01      2913105.10
1825-1829       17           1404376.00      1479513.59      2883889.59
1825-1829       18           1386837.33      1461673.58      2848510.91
1825-1829       19           1367769.31      1438579.97      2806349.28
1825-1829       20           1356388.88      1419071.66      2775460.54
1825-1829       21           1342000.41      1395003.69      2737004.10
1825-1829       22           1327986.47      1369951.83      2697938.30
1825-1829       23           1316691.04      1346691.55      2663382.59
1825-1829       24           1314528.90      1331890.47      2646419.37
1825-1829       25           1313800.85      1318164.25      2631965.10
1825-1829       26           1306012.84      1301069.96      2607082.80
1825-1829       27           1297186.75      1283693.74      2580880.50
1825-1829       28           1285951.39      1264563.45      2550514.84
1825-1829       29           1278615.26      1238662.76      2517278.01
1825-1829       30           1270981.99      1202393.67      2473375.65
1825-1829       31           1252954.26      1158457.28      2411411.54
1825-1829       32           1230375.85      1111261.10      2341636.94
1825-1829       33           1205044.93      1062671.13      2267716.06
1825-1829       34           1168848.79      1012898.85      2181747.64
1825-1829       35           1129736.36       968337.72      2098074.08
1825-1829       36           1105076.56       936949.13      2042025.70
1825-1829       37           1088918.34       913347.46      2002265.79
1825-1829       38           1082476.39       898428.97      1980905.36
1825-1829       39           1071355.57       893323.32      1964678.89
1825-1829       40           1047499.60       890771.89      1938271.49
1825-1829       41           1029211.02       891541.25      1920752.27
1825-1829       42           1009482.51       890530.00      1900012.50
1825-1829       43            985447.35       885207.22      1870654.57
1825-1829       44            965608.16       876069.20      1841677.36
1825-1829       45            953141.28       866104.68      1819245.96
1825-1829       46            934015.42       849309.11      1783324.53
1825-1829       47            913047.32       830463.59      1743510.91
1825-1829       48            890396.99       809752.29      1700149.28
1825-1829       49            871579.91       785755.23      1657335.13
1825-1829       50            855771.52       758271.13      1614042.65
1825-1829       51            836563.71       729002.87      1565566.58
1825-1829       52            816527.65       699506.36      1516034.01
1825-1829       53            796899.50       670939.88      1467839.38
1825-1829       54            771363.68       643898.77      1415262.44
1825-1829       55            744487.61       621792.64      1366280.24
1825-1829       56            724348.48       606627.81      1330976.29
1825-1829       57            707829.79       594367.90      1302197.69
1825-1829       58            693335.80       583684.09      1277019.89
1825-1829       59            677290.89       574752.26      1252043.15
1825-1829       60            656820.41       565210.97      1222031.37
1825-1829       61            632861.85       552300.62      1185162.46
1825-1829       62            606553.13       537064.97      1143618.10
1825-1829       63            577793.30       519299.45      1097092.75
1825-1829       64            549136.11       499232.04      1048368.15
1825-1829       65            524096.02       480189.18      1004285.20
1825-1829       66            496960.30       458481.83       955442.13
1825-1829       67            469398.54       436015.10       905413.64
1825-1829       68            441361.14       412750.41       854111.55
1825-1829       69            416582.50       388924.58       805507.08
1825-1829       70            395860.28       364482.16       760342.44
1825-1829       71            370688.19       337442.96       708131.14
1825-1829       72            343101.42       309578.61       652680.03
1825-1829       73            314087.61       281658.49       595746.11
1825-1829       74            283536.81       254854.48       538391.29
1825-1829       75            250944.64       228072.97       479017.61
1825-1829       76            218758.75       201057.86       419816.60
1825-1829       77            189516.40       175384.86       364901.27
1825-1829       78            163392.85       151463.67       314856.52
1825-1829       79            140564.75       129663.78       270228.52
1825-1829       80            113821.48       104283.17       218104.65
1825-1829       81             94091.48        86144.34       180235.81
1825-1829       82             76706.31        70430.80       147137.12
1825-1829       83             61722.37        57021.85       118744.22
1825-1829       84             49139.92        45759.63        94899.55
1825-1829       85             38879.70        36437.92        75317.62
1825-1829       86             30777.29        28882.50        59659.79
1825-1829       87             24414.58        22768.78        47183.36
1825-1829       88             19412.99        17853.94        37266.93
1825-1829       89             15437.57        13924.78        29362.35
1825-1829       90             12179.52        10771.61        22951.13
1825-1829       91              9489.47         8290.44        17779.91
1825-1829       92              7280.72         6363.19        13643.91
1825-1829       93              5494.92         4869.59        10364.51
1825-1829       94              4070.49         3697.69         7768.19
1825-1829       95              2940.52         2750.44         5690.96
1825-1829       96              2061.52         1978.19         4039.71
1825-1829       97              1387.87         1350.85         2738.72
1825-1829       98               895.51          870.48         1765.99
1825-1829       99               548.80          522.63         1071.43
1825-1829      100               329.76          310.58          640.33
1825-1829      101               213.53          203.76          417.29
1825-1829      102               135.78          131.17          266.95
1825-1829      103                84.21           83.02          167.24
1825-1829      104                50.53           51.25          101.78
1825-1829      105                28.82           29.86           58.68
1825-1829      106                15.14           15.99           31.13
1825-1829      107                 6.94            7.33           14.27
1825-1829      108                 2.17            2.41            4.58
1825-1829      109                 0.09            0.37            0.46
1825-1829      110+                0.00            0.00            0.00
1830-1834        0           2161063.63      2259144.08      4420207.71
1830-1834        1           1941743.53      1985182.74      3926926.27
1830-1834        2           1851489.43      1885725.88      3737215.31
1830-1834        3           1783576.97      1811326.13      3594903.11
1830-1834        4           1734763.47      1761707.77      3496471.23
1830-1834        5           1688585.99      1720395.13      3408981.12
1830-1834        6           1655479.18      1693801.63      3349280.81
1830-1834        7           1626453.45      1669577.15      3296030.60
1830-1834        8           1602180.45      1648262.68      3250443.13
1830-1834        9           1583127.11      1628482.25      3211609.36
1830-1834       10           1568825.23      1612949.87      3181775.09
1830-1834       11           1553375.44      1596978.37      3150353.81
1830-1834       12           1539723.93      1583532.31      3123256.24
1830-1834       13           1527753.91      1572778.16      3100532.07
1830-1834       14           1510688.82      1561609.83      3072298.65
1830-1834       15           1489954.03      1548740.17      3038694.20
1830-1834       16           1469680.06      1534655.61      3004335.67
1830-1834       17           1447133.35      1519140.79      2966274.13
1830-1834       18           1423055.30      1502269.05      2925324.35
1830-1834       19           1401410.54      1483782.78      2885193.32
1830-1834       20           1378922.75      1459898.09      2838820.84
1830-1834       21           1359212.72      1437417.55      2796630.27
1830-1834       22           1340769.47      1414450.04      2755219.51
1830-1834       23           1322533.59      1390419.50      2712953.09
1830-1834       24           1305130.45      1363412.00      2668542.44
1830-1834       25           1294241.02      1340605.02      2634846.04
1830-1834       26           1281829.03      1320202.44      2602031.48
1830-1834       27           1269855.82      1302204.03      2572059.85
1830-1834       28           1257775.78      1285900.77      2543676.56
1830-1834       29           1252507.06      1275421.51      2527928.57
1830-1834       30           1251217.44      1266443.98      2517661.42
1830-1834       31           1242444.41      1249895.15      2492339.56
1830-1834       32           1231947.67      1230844.45      2462792.11
1830-1834       33           1220401.50      1209952.56      2430354.06
1830-1834       34           1214274.24      1185194.25      2399468.49
1830-1834       35           1205836.45      1150624.04      2356460.49
1830-1834       36           1187591.03      1107635.67      2295226.70
1830-1834       37           1164930.61      1061330.20      2226260.80
1830-1834       38           1139439.84      1013484.40      2152924.24
1830-1834       39           1102939.89       963494.59      2066434.48
1830-1834       40           1064425.31       918870.12      1983295.42
1830-1834       41           1041207.26       887150.14      1928357.41
1830-1834       42           1026752.10       862872.97      1889625.07
1830-1834       43           1021852.17       846457.20      1868309.37
1830-1834       44           1011666.54       839029.09      1850695.63
1830-1834       45            987595.16       833353.15      1820948.31
1830-1834       46            967788.89       831172.01      1798960.90
1830-1834       47            946101.84       827550.06      1773651.90
1830-1834       48            919519.10       820003.65      1739522.75
1830-1834       49            897308.71       808864.85      1706173.56
1830-1834       50            883713.70       797315.03      1681028.74
1830-1834       51            862900.70       778875.41      1641776.11
1830-1834       52            839554.58       758168.40      1597722.98
1830-1834       53            814730.09       735965.34      1550695.43
1830-1834       54            794192.32       711519.90      1505712.22
1830-1834       55            776623.93       683797.89      1460421.81
1830-1834       56            755299.15       654433.94      1409733.10
1830-1834       57            733603.32       624549.92      1358153.24
1830-1834       58            712070.26       594996.20      1307066.46
1830-1834       59            684194.55       565777.64      1249972.19
1830-1834       60            653565.45       539907.53      1193472.98
1830-1834       61            629248.41       520693.19      1149941.59
1830-1834       62            607153.37       503815.09      1110968.45
1830-1834       63            586327.74       488217.74      1074545.48
1830-1834       64            563805.38       474013.23      1037818.61
1830-1834       65            538111.94       459554.88       997666.82
1830-1834       66            511060.18       442942.52       954002.69
1830-1834       67            482968.88       424558.26       907527.14
1830-1834       68            453367.60       404054.55       857422.15
1830-1834       69            423006.39       380925.47       803931.86
1830-1834       70            394412.54       357943.00       752355.54
1830-1834       71            365020.29       333222.43       698242.72
1830-1834       72            335284.76       307955.26       643240.02
1830-1834       73            305580.29       282396.40       587976.68
1830-1834       74            277787.08       257300.76       535087.83
1830-1834       75            250569.72       232648.14       483217.86
1830-1834       76            223679.92       207726.45       431406.37
1830-1834       77            198194.83       183379.99       381574.82
1830-1834       78            174130.11       159782.30       333912.42
1830-1834       79            151801.70       138222.27       290023.96
1830-1834       80            128304.63       118135.33       246439.96
1830-1834       81            106802.48        97833.15       204635.64
1830-1834       82             87016.40        79317.91       166334.31
1830-1834       83             69368.03        62977.85       132345.88
1830-1834       84             54237.66        49113.91       103351.57
1830-1834       85             41864.39        37857.61        79721.99
1830-1834       86             32240.04        29158.73        61398.78
1830-1834       87             24934.93        22573.74        47508.67
1830-1834       88             19474.43        17638.05        37112.48
1830-1834       89             15359.34        13896.09        29255.44
1830-1834       90             12111.71        10924.28        23035.98
1830-1834       91              9469.95         8495.84        17965.79
1830-1834       92              7289.93         6494.29        13784.22
1830-1834       93              5500.30         4870.39        10370.69
1830-1834       94              4055.22         3577.40         7632.63
1830-1834       95              2906.19         2559.49         5465.68
1830-1834       96              2027.08         1797.02         3824.10
1830-1834       97              1374.31         1242.39         2616.70
1830-1834       98               906.58          840.80         1747.38
1830-1834       99               580.59          548.76         1129.35
1830-1834      100               369.11          356.44          725.55
1830-1834      101               245.70          241.44          487.14
1830-1834      102               160.69          160.20          320.88
1830-1834      103               103.23          105.22          208.45
1830-1834      104                64.51           67.42          131.93
1830-1834      105                39.08           41.97           81.06
1830-1834      106                22.61           25.33           47.94
1830-1834      107                12.07           14.31           26.38
1830-1834      108                 5.49            7.47           12.96
1830-1834      109                 1.39            3.25            4.64
1830-1834      110+                0.05            0.66            0.71
1835-1839        0           2158465.95      2257805.23      4416271.17
1835-1839        1           1946058.17      1999769.69      3945827.85
1835-1839        2           1851455.16      1897981.63      3749436.80
1835-1839        3           1783358.57      1827387.84      3610746.41
1835-1839        4           1737833.48      1780063.66      3517897.14
1835-1839        5           1700953.78      1741156.85      3442110.62
1835-1839        6           1671714.91      1712708.41      3384423.32
1835-1839        7           1646237.44      1687205.86      3333443.31
1835-1839        8           1625094.22      1665222.12      3290316.35
1835-1839        9           1603522.75      1643199.28      3246722.03
1835-1839       10           1586916.36      1625796.98      3212713.34
1835-1839       11           1571212.35      1609562.21      3180774.56
1835-1839       12           1556987.33      1594963.34      3151950.68
1835-1839       13           1544915.17      1583061.86      3127977.03
1835-1839       14           1533355.18      1573553.45      3106908.63
1835-1839       15           1517750.97      1562823.57      3080574.55
1835-1839       16           1506027.43      1552046.83      3058074.26
1835-1839       17           1491332.00      1539650.65      3030982.64
1835-1839       18           1476707.46      1527828.90      3004536.36
1835-1839       19           1458382.79      1515341.23      2973724.02
1835-1839       20           1432069.11      1496619.84      2928688.95
1835-1839       21           1406595.86      1476314.66      2882910.52
1835-1839       22           1381552.59      1453727.04      2835279.63
1835-1839       23           1356952.27      1429511.72      2786464.00
1835-1839       24           1335842.37      1403908.34      2739750.71
1835-1839       25           1317644.58      1376994.92      2694639.51
1835-1839       26           1297480.14      1352599.21      2650079.35
1835-1839       27           1277932.27      1329589.14      2607521.41
1835-1839       28           1259614.36      1308610.13      2568224.49
1835-1839       29           1244854.18      1291213.29      2536067.47
1835-1839       30           1230368.66      1275439.24      2505807.90
1835-1839       31           1217494.93      1261284.77      2478779.70
1835-1839       32           1204698.84      1246792.28      2451491.12
1835-1839       33           1190865.57      1230716.08      2421581.64
1835-1839       34           1181898.19      1215218.21      2397116.40
1835-1839       35           1182543.58      1204883.88      2387427.46
1835-1839       36           1174205.56      1185915.01      2360120.57
1835-1839       37           1164276.74      1166336.74      2330613.48
1835-1839       38           1152617.06      1145954.75      2298571.80
1835-1839       39           1146223.91      1122804.35      2269028.26
1835-1839       40           1137570.58      1089298.60      2226869.17
1835-1839       41           1118682.20      1046792.88      2165475.08
1835-1839       42           1095205.83      1000774.47      2095980.30
1835-1839       43           1069309.74       953494.25      2022803.99
1835-1839       44           1035514.64       904182.83      1939697.47
1835-1839       45           1003122.11       859802.02      1862924.13
1835-1839       46            983038.94       828321.06      1811359.99
1835-1839       47            969480.00       803975.99      1773455.98
1835-1839       48            962279.33       786472.91      1748752.24
1835-1839       49            947240.50       776699.14      1723939.64
1835-1839       50            917273.08       768176.87      1685449.95
1835-1839       51            891980.75       762092.26      1654073.01
1835-1839       52            866701.40       754531.85      1621233.25
1835-1839       53            839093.92       743341.64      1582435.56
1835-1839       54            815770.64       728892.74      1544663.38
1835-1839       55            799957.57       715460.31      1515417.88
1835-1839       56            776868.15       695296.18      1472164.33
1835-1839       57            751877.80       672817.03      1424694.83
1835-1839       58            725862.77       648862.28      1374725.05
1835-1839       59            703435.60       622974.45      1326410.05
1835-1839       60            682125.92       593510.53      1275636.45
1835-1839       61            656279.17       562208.34      1218487.51
1835-1839       62            629246.35       530379.31      1159625.67
1835-1839       63            601760.22       498819.49      1100579.70
1835-1839       64            569106.90       467106.45      1036213.35
1835-1839       65            535782.41       438450.24       974232.65
1835-1839       66            508827.56       416543.71       925371.27
1835-1839       67            484434.22       396988.10       881422.32
1835-1839       68            461267.02       378553.15       839820.17
1835-1839       69            436420.26       360871.07       797291.33
1835-1839       70            407664.13       341711.28       749375.41
1835-1839       71            378015.17       320892.25       698907.42
1835-1839       72            347040.99       298380.45       645421.44
1835-1839       73            315512.25       274792.41       590304.65
1835-1839       74            284682.99       250390.58       535073.57
1835-1839       75            256135.39       226758.38       482893.77
1835-1839       76            229354.59       203982.10       433336.69
1835-1839       77            204011.09       182046.18       386057.26
1835-1839       78            179678.85       160641.48       340320.33
1835-1839       79            157198.71       139687.74       296886.45
1835-1839       80            133138.89       120004.95       253143.84
1835-1839       81            112864.98       101648.76       214513.74
1835-1839       82             93860.86        84435.05       178295.90
1835-1839       83             76476.16        68618.39       145094.55
1835-1839       84             61090.20        54558.52       115648.72
1835-1839       85             48009.34        42578.19        90587.53
1835-1839       86             37367.07        32852.94        70220.01
1835-1839       87             28867.76        25138.38        54006.14
1835-1839       88             22176.84        19153.05        41329.89
1835-1839       89             16959.78        14571.32        31531.10
1835-1839       90             12865.79        11036.14        23901.92
1835-1839       91              9671.50         8320.82        17992.33
1835-1839       92              7209.14         6243.92        13453.06
1835-1839       93              5348.11         4666.78        10014.89
1835-1839       94              3941.71         3463.10         7404.81
1835-1839       95              2854.29         2514.45         5368.74
1835-1839       96              2018.75         1766.29         3785.04
1835-1839       97              1377.10         1183.09         2560.19
1835-1839       98               894.38          749.54         1643.92
1835-1839       99               547.98          442.08          990.06
1835-1839      100               329.21          255.77          584.98
1835-1839      101               213.20          164.93          378.12
1835-1839      102               136.34          105.83          242.16
1835-1839      103                85.49           66.37          151.86
1835-1839      104                52.67           40.69           93.36
1835-1839      105                31.65           24.40           56.05
1835-1839      106                18.27           13.94           32.21
1835-1839      107                 9.76            7.26           17.02
1835-1839      108                 4.17            3.03            7.20
1835-1839      109                 1.14            0.47            1.61
1835-1839      110+                0.10            0.00            0.10
1840-1844        0           2189596.41      2284852.59      4474448.99
1840-1844        1           1986558.70      2037416.86      4023975.57
1840-1844        2           1887615.80      1929482.14      3817097.94
1840-1844        3           1815497.64      1854372.26      3669869.90
1840-1844        4           1763942.97      1804749.71      3568692.68
1840-1844        5           1720896.93      1766135.33      3487032.26
1840-1844        6           1689330.75      1739514.70      3428845.44
1840-1844        7           1661686.28      1714721.87      3376408.15
1840-1844        8           1640748.45      1694607.67      3335356.12
1840-1844        9           1627310.70      1679450.96      3306761.66
1840-1844       10           1615478.01      1664086.58      3279564.60
1840-1844       11           1600146.28      1645591.02      3245737.30
1840-1844       12           1584093.92      1627021.62      3211115.55
1840-1844       13           1570117.59      1611597.84      3181715.43
1840-1844       14           1555037.99      1597227.87      3152265.86
1840-1844       15           1538765.74      1583983.46      3122749.21
1840-1844       16           1526929.51      1573551.09      3100480.60
1840-1844       17           1512715.51      1562170.74      3074886.25
1840-1844       18           1497140.87      1550103.06      3047243.93
1840-1844       19           1481443.58      1536024.09      3017467.67
1840-1844       20           1464852.05      1517255.20      2982107.25
1840-1844       21           1446449.90      1495657.05      2942106.95
